0,0.00,0.00
0,0.81,-0.85
0,0.94,-1.60
0,0.93,-1.69
0,1.01,-1.66
0,0.90,-1.69
0,0.89,-1.51
0,0.60,-0.72
0,0.34,0.53
0,-0.08,2.46
0,-0.31,5.72
0,-0.51,9.37
0,-0.64,11.85
0,-0.71,12.66
0,-0.94,11.72
0,-1.09,8.86
0,-0.76,5.18
0,-0.48,2.12
0,-0.16,-0.09
0,0.03,-1.45
0,0.09,-2.50
0,0.16,-3.44
0,0.51,-5.06
0,0.82,-6.40
0,1.12,-7.77
0,1.97,-10.22
0,2.77,-11.85
0,3.47,-13.27
0,4.03,-14.12
0,3.92,-13.29
0,3.02,-10.60
0,1.81,-7.14
0,0.07,-2.34
0,-1.04,4.52
0,-1.81,11.71
0,-2.18,19.97
0,-1.34,27.74
0,-0.03,34.40
0,1.84,40.01
0,3.79,44.13
0,5.61,46.66
0,6.97,48.49
0,8.02,49.76
0,8.65,50.22
0,8.64,49.85
0,8.23,49.00
0,7.90,48.51
0,7.68,48.09
0,7.25,47.59
0,6.70,46.65
0,6.11,45.41
0,5.60,44.64
0,5.28,43.91
0,4.72,43.02
0,4.02,41.59
0,2.98,39.35
0,1.89,36.73
0,0.86,33.28
0,-0.22,28.83
0,-1.29,23.19
0,-1.74,17.23
0,-1.70,11.34
0,-1.28,6.07
0,-0.55,1.29
0,0.06,-1.38
0,0.51,-3.45
0,1.22,-5.71
0,2.30,-8.77
0,3.57,-12.13
0,4.78,-14.44
0,5.52,-15.94
0,6.52,-17.75
0,7.27,-19.09
0,7.03,-18.43
0,5.97,-15.63
0,3.98,-10.88
0,1.39,-3.50
0,-0.57,4.96
0,-1.50,13.28
0,-1.59,21.84
0,-1.51,29.30
0,-0.67,35.64
0,0.74,39.52
0,1.83,42.67
0,2.50,44.64
0,2.88,46.81
0,3.68,49.79
0,4.96,52.78
0,6.24,56.15
0,8.49,60.45
0,12.67,67.37
0,17.72,73.41
0,23.31,78.82
0,28.85,83.52
1,34.42,87.74
1,38.23,90.40
1,40.68,91.33
1,40.09,90.62
1,38.81,89.96
1,37.97,89.43
